,OrderID,CustomerID,EmployeeID,ShippingMethodID,OrderDate,ShipDate,FreightCharge,DeliveryTime,OrderYear,OrderMonth
1179,1302,159,6,1,2004-11-26,2004-11-26,31.0,0,2004,11
1180,1303,40,6,1,2004-11-27,2004-11-27,0.0,0,2004,11
1181,1304,7,6,1,2004-11-27,2004-11-27,0.0,0,2004,11
1182,1305,25,6,1,2004-11-27,2004-11-27,0.0,0,2004,11
1183,1306,35,6,1,2004-12-01,2004-12-01,31.0,0,2004,12
1184,1307,82,6,1,2004-11-30,2004-11-30,0.0,0,2004,11
1185,1308,22,6,1,2004-11-29,2004-11-29,0.0,0,2004,11
1186,1309,22,6,1,2004-11-29,2004-11-29,0.0,0,2004,11
1187,1310,41,6,1,2004-12-01,2004-12-01,31.0,0,2004,12
1188,1311,110,6,1,2004-12-01,2004-12-01,31.0,0,2004,12
1189,1312,145,6,1,2004-12-01,2004-12-01,31.0,0,2004,12
1190,1313,40,6,1,2004-12-01,2004-12-01,0.0,0,2004,12
1191,1314,1,6,1,2004-12-01,2004-12-01,0.0,0,2004,12
1192,1315,45,6,1,2004-12-01,2004-12-01,0.0,0,2004,12
1193,1317,161,6,1,2004-12-03,2004-12-03,0.0,0,2004,12
1194,1318,19,6,1,2004-12-03,2004-12-03,0.0,0,2004,12
1195,1320,19,6,1,2004-12-03,2004-12-03,0.0,0,2004,12
1196,1321,32,6,1,2004-12-03,2004-12-03,0.0,0,2004,12
1197,1322,42,6,1,2004-12-04,2004-12-04,31.0,0,2004,12
1198,1323,22,6,1,2004-12-06,2004-12-06,0.0,0,2004,12
1199,1324,81,6,1,2004-12-06,2004-12-06,0.0,0,2004,12
1200,1325,5,6,1,2004-12-06,2004-12-06,31.0,0,2004,12
1201,1326,162,6,1,2004-12-06,2004-12-06,0.0,0,2004,12
1202,1327,163,12,1,2004-12-06,2004-12-06,0.0,0,2004,12
1203,1328,18,12,1,2004-12-06,2004-12-06,0.0,0,2004,12
1204,1329,22,6,1,2004-12-07,2004-12-07,0.0,0,2004,12
1205,1330,164,6,1,2004-12-07,2004-12-07,31.0,0,2004,12
1206,1331,34,6,1,2004-12-07,2004-12-07,0.0,0,2004,12
1207,1332,2,6,1,2004-12-08,2004-12-08,0.0,0,2004,12
1208,1333,2,6,1,2004-12-08,2004-12-08,0.0,0,2004,12
1209,1334,165,6,1,2004-12-08,2004-12-08,0.0,0,2004,12
1210,1335,17,6,1,2004-12-09,2004-12-09,0.0,0,2004,12
1211,1336,84,6,1,2004-12-10,2004-12-10,31.0,0,2004,12
1212,1337,21,6,1,2004-12-11,2004-12-11,0.0,0,2004,12
1213,1338,161,6,1,2004-12-14,2004-12-14,0.0,0,2004,12
1214,1339,57,6,1,2004-12-14,2004-12-14,0.0,0,2004,12
1215,1340,22,6,1,2004-12-15,2004-12-15,0.0,0,2004,12
1216,1341,135,6,1,2004-12-15,2004-12-15,0.0,0,2004,12
1217,1342,147,6,1,2004-12-15,2004-12-15,31.0,0,2004,12
1218,1343,166,6,1,2004-12-15,2004-12-15,0.0,0,2004,12
1219,1344,60,6,1,2004-12-17,2004-12-17,31.0,0,2004,12
1220,1345,120,6,1,2004-12-17,2004-12-17,31.0,0,2004,12
1221,1346,5,6,1,2004-12-17,2004-12-17,31.0,0,2004,12
1222,1347,18,6,1,2004-12-17,2004-12-17,0.0,0,2004,12
1223,1348,5,6,1,2004-12-18,2004-12-18,0.0,0,2004,12
1224,1349,7,6,1,2004-12-18,2004-12-18,0.0,0,2004,12
1225,1350,35,6,1,2004-12-18,2004-12-18,31.7,0,2004,12
1226,1351,8,6,1,2004-12-18,2004-12-18,0.0,0,2004,12
1227,1352,21,6,1,2004-12-20,2004-12-20,0.0,0,2004,12
1228,1353,6,6,1,2004-12-20,2004-12-20,0.0,0,2004,12
1229,1354,167,6,1,2004-12-21,2004-12-21,0.0,0,2004,12
1230,1355,2,6,1,2004-12-21,2004-12-21,0.0,0,2004,12
1231,1356,3,6,1,2004-12-21,2004-12-21,0.0,0,2004,12
1232,1357,152,6,1,2004-12-22,2004-12-22,31.0,0,2004,12
1233,1358,162,6,1,2004-12-22,2004-12-22,0.0,0,2004,12
1234,1360,152,6,1,2004-12-23,2004-12-23,0.0,0,2004,12
1235,1361,6,6,1,2004-12-23,2004-12-23,0.0,0,2004,12
1236,1362,22,6,1,2004-12-23,2004-12-23,0.0,0,2004,12
1237,1363,8,6,1,2004-12-23,2004-12-23,0.0,0,2004,12
1238,1364,84,6,1,2004-12-24,2004-12-24,0.0,0,2004,12
1239,1365,7,6,1,2004-12-24,2004-12-24,0.0,0,2004,12
1240,1366,40,6,1,2004-12-25,2004-12-25,0.0,0,2004,12
1241,1367,25,6,1,2004-12-25,2004-12-25,0.0,0,2004,12
1242,1368,7,6,1,2004-12-25,2004-12-25,0.0,0,2004,12
1243,1369,5,6,1,2004-12-28,2004-12-28,31.0,0,2004,12
1244,1370,40,6,1,2004-12-28,2004-12-28,0.0,0,2004,12
1245,1371,2,6,1,2005-01-01,2005-01-01,0.0,0,2005,1
1246,1372,18,6,1,2004-12-28,2004-12-28,0.0,0,2004,12
1247,1373,21,6,1,2004-12-29,2004-12-29,0.0,0,2004,12
1248,1374,13,6,1,2005-01-01,2005-01-01,31.0,0,2005,1
1249,1375,7,6,1,2004-12-30,2004-12-30,0.0,0,2004,12
1250,1376,21,6,1,2005-01-11,2005-01-11,0.0,0,2005,1
1251,1377,58,6,1,2005-01-11,2005-01-11,0.0,0,2005,1
1252,1378,17,6,1,2005-01-11,2005-01-11,0.0,0,2005,1
1253,1379,40,6,1,2005-01-11,2005-01-11,0.0,0,2005,1
1254,1380,19,6,1,2005-01-11,2005-01-11,0.0,0,2005,1
1255,1381,18,6,1,2005-01-11,2005-01-11,0.0,0,2005,1
1256,1382,19,6,1,2005-01-11,2005-01-11,0.0,0,2005,1
1257,1383,169,6,1,2005-01-12,2005-01-12,0.0,0,2005,1
1258,1384,149,6,1,2005-01-12,2005-01-12,31.0,0,2005,1
1259,1385,110,6,1,2005-01-13,2005-01-13,31.0,0,2005,1
1260,1386,163,6,1,2005-01-13,2005-01-13,0.0,0,2005,1
1261,1387,24,6,1,2005-01-13,2005-01-13,0.0,0,2005,1
1262,1388,8,6,1,2005-01-13,2005-01-13,0.0,0,2005,1
1263,1389,170,6,1,2005-01-14,2005-01-14,0.0,0,2005,1
1264,1390,7,6,1,2005-01-14,2005-01-14,0.0,0,2005,1
1265,1391,84,6,1,2005-01-14,2005-01-14,0.0,0,2005,1
1266,1392,171,6,1,2005-01-15,2005-01-15,31.0,0,2005,1
1267,1393,40,6,1,2005-01-15,2005-01-15,0.0,0,2005,1
1268,1394,7,6,1,2005-01-16,2005-01-16,0.0,0,2005,1
1269,1395,57,6,1,2005-01-17,2005-01-17,0.0,0,2005,1
1270,1396,155,6,1,2005-01-17,2005-01-17,31.0,0,2005,1
1271,1397,2,6,1,2005-01-17,2005-01-17,0.0,0,2005,1
1272,1398,3,6,1,2005-01-17,2005-01-17,0.0,0,2005,1
1273,1399,7,6,1,2005-01-17,2005-01-17,0.0,0,2005,1
1274,1400,35,6,1,2005-01-17,2005-01-17,31.0,0,2005,1
1275,1401,6,6,1,2005-01-18,2005-01-18,0.0,0,2005,1
1276,1403,3,6,1,2005-01-18,2005-01-18,0.0,0,2005,1
1277,1404,112,6,1,2005-01-18,2005-01-18,31.0,0,2005,1
1278,1405,172,6,1,2005-01-19,2005-01-19,0.0,0,2005,1
1279,1406,173,6,1,2005-01-19,2005-01-19,15.0,0,2005,1
1280,1407,40,6,1,2005-01-19,2005-01-19,0.0,0,2005,1
1281,1408,142,6,1,2005-01-19,2005-01-19,0.0,0,2005,1
1282,1409,162,6,1,2005-01-19,2005-01-19,0.0,0,2005,1
1283,1410,174,6,1,2005-01-19,2005-01-19,0.0,0,2005,1
1284,1411,98,6,1,2005-01-19,2005-01-19,31.0,0,2005,1
1285,1412,40,6,1,2005-01-20,2005-01-20,0.0,0,2005,1
1286,1413,175,6,1,2005-01-20,2005-01-20,0.0,0,2005,1
1287,1414,32,6,1,2005-01-21,2005-01-21,0.0,0,2005,1
1288,1415,8,6,1,2005-01-21,2005-01-21,0.0,0,2005,1
1289,1416,32,6,1,2005-01-21,2005-01-21,0.0,0,2005,1
1290,1417,81,6,1,2005-01-22,2005-01-22,0.0,0,2005,1
1291,1418,40,6,1,2005-01-22,2005-01-22,0.0,0,2005,1
1292,1419,5,6,1,2005-01-22,2005-01-22,31.0,0,2005,1
1293,1420,152,6,1,2005-01-22,2005-01-22,31.0,0,2005,1
1294,1421,21,6,1,2005-01-24,2005-01-24,0.0,0,2005,1
1295,1422,37,6,1,2005-01-24,2005-01-24,0.0,0,2005,1
1296,1423,5,6,1,2005-01-24,2005-01-24,0.0,0,2005,1
1297,1424,7,6,1,2005-01-24,2005-01-24,0.0,0,2005,1
1298,1425,60,6,1,2005-01-25,2005-01-25,31.0,0,2005,1
1299,1426,148,6,1,2005-02-01,2005-02-01,0.0,0,2005,2
1300,1427,45,6,1,2005-01-25,2005-01-25,0.0,0,2005,1
1301,1428,57,6,1,2005-01-26,2005-01-26,0.0,0,2005,1
1302,1429,64,6,1,2005-01-26,2005-01-26,31.0,0,2005,1
1304,1433,145,6,1,2005-02-01,2005-02-01,31.0,0,2005,2
1305,1434,1,6,1,2005-01-27,2005-01-27,0.0,0,2005,1
1306,1435,25,6,1,2005-01-27,2005-01-27,0.0,0,2005,1
1307,1436,153,6,1,2005-02-01,2005-02-01,0.0,0,2005,2
1308,1437,24,6,1,2005-01-28,2005-01-28,0.0,0,2005,1
1309,1438,110,6,1,2005-02-01,2005-02-01,31.0,0,2005,2
1310,1439,7,6,1,2005-01-28,2005-01-28,0.0,0,2005,1
1311,1440,84,6,1,2005-01-28,2005-01-28,0.0,0,2005,1
1312,1441,111,6,1,2005-03-01,2005-03-01,0.0,0,2005,3
1313,1442,112,6,1,2005-02-01,2005-02-01,31.0,0,2005,2
1314,1443,87,6,1,2005-03-01,2005-03-01,0.0,0,2005,3
1315,1444,6,6,1,2005-02-01,2005-02-01,0.0,0,2005,2
1316,1445,2,6,1,2005-02-01,2005-02-01,0.0,0,2005,2
1317,1446,159,6,1,2005-02-01,2005-02-01,31.0,0,2005,2
1318,1447,176,6,1,2005-02-02,2005-02-02,0.0,0,2005,2
1319,1448,177,6,1,2005-02-02,2005-02-02,0.0,0,2005,2
1320,1449,8,6,1,2005-02-02,2005-02-02,0.0,0,2005,2
1321,1450,25,6,1,2005-02-02,2005-02-02,0.0,0,2005,2
1322,1451,158,6,1,2005-02-03,2005-02-03,0.0,0,2005,2
1323,1452,178,6,1,2005-02-03,2005-02-03,0.0,0,2005,2
1324,1453,152,6,1,2005-02-03,2005-02-03,31.0,0,2005,2
1325,1454,7,6,1,2005-02-04,2005-02-04,0.0,0,2005,2
1326,1455,35,6,1,2005-02-04,2005-02-04,31.0,0,2005,2
1327,1456,98,6,1,2005-02-07,2005-02-07,31.0,0,2005,2
1328,1457,42,6,1,2005-02-07,2005-02-07,31.0,0,2005,2
1329,1458,140,6,1,2005-02-07,2005-02-07,31.0,0,2005,2
1330,1459,140,6,1,2005-02-07,2005-02-07,31.0,0,2005,2
1331,1460,21,6,1,2005-02-08,2005-02-08,0.0,0,2005,2
1332,1461,2,6,1,2005-02-08,2005-02-08,0.0,0,2005,2
1334,1463,7,6,1,2005-02-08,2005-02-08,0.0,0,2005,2
1335,1464,5,6,1,2005-02-09,2005-02-09,0.0,0,2005,2
1336,1465,170,6,1,2005-02-09,2005-02-09,0.0,0,2005,2
1337,1466,19,6,1,2005-02-09,2005-02-09,0.0,0,2005,2
1338,1467,175,6,1,2005-02-09,2005-02-09,0.0,0,2005,2
1339,1468,19,6,1,2005-02-09,2005-02-09,0.0,0,2005,2
1340,1469,151,6,1,2005-02-09,2005-02-09,31.0,0,2005,2
1341,1470,76,6,1,2005-02-10,2005-02-10,0.0,0,2005,2
1342,1471,164,6,1,2005-02-10,2005-02-10,31.0,0,2005,2
1343,1472,5,6,1,2005-02-10,2005-02-10,31.0,0,2005,2
1344,1473,84,6,1,2005-02-11,2005-02-11,31.0,0,2005,2
1345,1474,40,6,1,2005-02-11,2005-02-11,0.0,0,2005,2
1346,1475,41,6,1,2005-02-11,2005-02-11,31.0,0,2005,2
1347,1476,179,6,1,2005-02-11,2005-02-11,31.0,0,2005,2
1348,1477,180,6,1,2005-02-11,2005-02-11,0.0,0,2005,2
1349,1478,40,6,1,2005-02-12,2005-02-12,0.0,0,2005,2
1350,1479,74,6,1,2005-02-12,2005-02-12,0.0,0,2005,2
1351,1480,7,6,1,2005-02-12,2005-02-12,0.0,0,2005,2
1352,1481,6,6,1,2005-02-14,2005-02-14,0.0,0,2005,2
1353,1482,167,6,1,2005-02-14,2005-02-14,0.0,0,2005,2
1354,1483,21,6,1,2005-02-14,2005-02-14,0.0,0,2005,2
1355,1484,1,6,1,2005-02-14,2005-02-14,0.0,0,2005,2
1356,1485,13,6,1,2005-02-14,2005-02-14,31.0,0,2005,2
1357,1486,173,6,1,2005-02-15,2005-02-15,31.0,0,2005,2
1358,1487,40,6,1,2005-02-15,2005-02-15,0.0,0,2005,2
1359,1488,40,6,1,2005-02-15,2005-02-15,0.0,0,2005,2
1360,1489,139,6,1,2005-02-15,2005-02-15,0.0,0,2005,2
1361,1490,2,6,1,2005-02-15,2005-02-15,0.0,0,2005,2
1362,1491,181,6,1,2005-02-15,2005-02-15,31.0,0,2005,2
1363,1492,35,6,1,2005-02-15,2005-02-15,31.0,0,2005,2
1364,1493,161,6,1,2005-02-16,2005-02-16,0.0,0,2005,2
1365,1494,25,6,1,2005-02-16,2005-02-16,0.0,0,2005,2
1366,1495,3,6,1,2005-02-16,2005-02-16,0.0,0,2005,2
1367,1496,182,6,1,2005-02-16,2005-02-16,0.0,0,2005,2
1368,1497,110,6,1,2005-02-17,2005-02-17,31.0,0,2005,2
1369,1498,152,6,1,2005-02-17,2005-02-17,31.0,0,2005,2
1370,1499,183,6,1,2005-02-17,2005-02-17,16.0,0,2005,2
1371,1500,184,6,1,2005-02-17,2005-02-17,0.0,0,2005,2
1372,1501,162,6,1,2005-02-17,2005-02-17,0.0,0,2005,2
1373,1502,7,6,1,2005-02-18,2005-02-18,0.0,0,2005,2
1374,1503,57,6,1,2005-02-21,2005-02-21,0.0,0,2005,2
1375,1504,40,6,1,2005-02-21,2005-02-21,0.0,0,2005,2
1376,1505,21,6,1,2005-02-21,2005-02-21,0.0,0,2005,2
1377,1506,60,6,1,2005-02-21,2005-02-21,31.0,0,2005,2
1378,1508,112,6,1,2005-02-21,2005-02-21,31.0,0,2005,2
1379,1509,182,6,1,2005-02-22,2005-02-22,31.0,0,2005,2
1380,1510,186,6,1,2005-02-22,2005-02-22,31.0,0,2005,2
1381,1511,40,6,1,2005-02-24,2005-02-24,0.0,0,2005,2
1382,1512,84,6,1,2005-02-24,2005-02-24,0.0,0,2005,2
1383,1513,187,6,1,2005-02-25,2005-02-25,0.0,0,2005,2
1384,1514,32,6,1,2005-02-25,2005-02-25,0.0,0,2005,2
1385,1515,169,6,1,2005-02-25,2005-02-25,0.0,0,2005,2
1386,1516,188,6,1,2005-03-01,2005-03-01,31.0,0,2005,3
1387,1517,7,6,1,2005-02-26,2005-02-26,0.0,0,2005,2
1388,1518,13,6,1,2005-03-02,2005-03-02,31.0,0,2005,3
1389,1519,2,6,1,2005-03-02,2005-03-02,0.0,0,2005,3
1390,1520,5,6,1,2005-03-03,2005-03-03,0.0,0,2005,3
1391,1521,17,6,1,2005-03-02,2005-03-02,0.0,0,2005,3
1392,1522,189,6,1,2005-03-01,2005-03-01,0.0,0,2005,3
1393,1523,40,6,1,2005-03-03,2005-03-03,0.0,0,2005,3
1394,1524,164,6,1,2005-02-28,2005-02-28,31.0,0,2005,2
1395,1525,64,6,1,2005-03-01,2005-03-01,31.0,0,2005,3
1396,1526,186,6,1,2005-03-01,2005-03-01,31.0,0,2005,3
1397,1527,32,6,1,2005-02-28,2005-02-28,0.0,0,2005,2
1398,1528,190,6,1,2005-03-01,2005-03-01,31.0,0,2005,3
1399,1529,191,6,1,2005-03-01,2005-03-01,31.0,0,2005,3
1400,1530,170,6,1,2005-03-01,2005-03-01,0.0,0,2005,3
1401,1531,186,6,1,2005-03-01,2005-03-01,0.0,0,2005,3
1402,1532,41,6,1,2005-03-03,2005-03-03,31.0,0,2005,3
1403,1533,7,6,1,2005-03-03,2005-03-03,0.0,0,2005,3
1404,1534,24,6,1,2005-02-18,2005-02-18,31.0,0,2005,2
1405,1535,7,6,1,2005-03-04,2005-03-04,0.0,0,2005,3
1406,1536,32,6,1,2005-03-04,2005-03-04,0.0,0,2005,3
1407,1537,40,6,1,2005-03-05,2005-03-05,0.0,0,2005,3
1408,1538,32,6,1,2005-03-05,2005-03-05,0.0,0,2005,3
1409,1539,82,6,1,2005-03-05,2005-03-05,0.0,0,2005,3
1410,1540,25,6,1,2005-03-05,2005-03-05,0.0,0,2005,3
1411,1541,186,6,1,2005-03-09,2005-03-09,31.0,0,2005,3
1412,1542,60,6,1,2005-03-09,2005-03-09,31.0,0,2005,3
1413,1543,192,6,1,2005-03-10,2005-03-10,0.0,0,2005,3
1414,1544,149,6,1,2005-03-10,2005-03-10,31.0,0,2005,3
1415,1545,32,6,1,2005-03-11,2005-03-11,0.0,0,2005,3
1416,1546,186,12,1,2005-03-11,2005-03-11,31.0,0,2005,3
1417,1547,34,6,1,2005-03-11,2005-03-11,0.0,0,2005,3
1418,1548,135,6,1,2005-03-12,2005-03-12,0.0,0,2005,3
1419,1549,173,6,1,2005-03-14,2005-03-14,31.0,0,2005,3
1420,1550,152,6,1,2005-03-15,2005-03-15,31.0,0,2005,3
1421,1551,163,6,1,2005-03-21,2005-03-21,0.0,0,2005,3
1422,1552,37,6,1,2005-03-21,2005-03-21,0.0,0,2005,3
1423,1553,98,6,1,2005-03-21,2005-03-21,31.0,0,2005,3
1424,1554,110,6,1,2005-04-01,2005-04-01,31.0,0,2005,4
1425,1555,120,6,1,2005-03-22,2005-03-22,31.0,0,2005,3
1426,1556,64,6,1,2005-03-23,2005-03-23,31.0,0,2005,3
1427,1557,170,6,1,2005-04-01,2005-04-01,0.0,0,2005,4
1428,1558,152,6,1,2005-03-23,2005-03-23,31.0,0,2005,3
1429,1560,7,6,1,2005-03-24,2005-03-24,0.0,0,2005,3
1430,1561,98,6,1,2005-03-24,2005-03-24,31.0,0,2005,3
1431,1562,182,6,1,2005-03-24,2005-03-24,31.0,0,2005,3
1432,1563,87,6,1,2005-03-25,2005-03-25,0.0,0,2005,3
1433,1564,82,6,1,2005-03-25,2005-03-25,0.0,0,2005,3
1434,1565,32,6,1,2005-03-25,2005-03-25,0.0,0,2005,3
1435,1566,19,6,1,2005-03-28,2005-03-28,0.0,0,2005,3
1436,1567,161,6,1,2005-03-28,2005-03-28,0.0,0,2005,3
1437,1568,148,6,1,2005-03-29,2005-03-29,0.0,0,2005,3
1438,1569,45,6,1,2005-03-29,2005-03-29,0.0,0,2005,3
1439,1570,24,6,1,2005-03-30,2005-03-30,31.0,0,2005,3
1440,1571,13,6,1,2005-04-01,2005-04-01,31.0,0,2005,4
1441,1572,112,6,1,2005-04-01,2005-04-01,31.0,0,2005,4
1442,1573,84,6,1,2005-04-01,2005-04-01,0.0,0,2005,4
1443,1574,2,6,1,2005-03-31,2005-03-31,0.0,0,2005,3
1444,1575,5,6,1,2005-03-31,2005-03-31,31.0,0,2005,3
1445,1576,21,6,1,2005-04-01,2005-04-01,0.0,0,2005,4
1446,1577,81,6,1,2005-04-01,2005-04-01,0.0,0,2005,4
1447,1578,41,6,1,2005-04-01,2005-04-01,31.0,0,2005,4
1448,1579,32,6,1,2005-04-01,2005-04-01,0.0,0,2005,4
1449,1580,7,6,1,2005-04-02,2005-04-02,0.0,0,2005,4
1450,1581,40,6,1,2005-04-04,2005-04-04,0.0,0,2005,4
1451,1582,194,6,1,2005-04-04,2005-04-04,0.0,0,2005,4
1452,1583,37,6,1,2005-04-04,2005-04-04,0.0,0,2005,4
1453,1584,155,6,1,2005-04-05,2005-04-05,31.0,0,2005,4
1454,1585,32,6,1,2005-04-05,2005-04-05,0.0,0,2005,4
1455,1586,173,6,1,2005-04-06,2005-04-06,31.0,0,2005,4
1456,1587,24,6,1,2005-04-08,2005-04-08,31.0,0,2005,4
1457,1588,60,6,1,2005-04-09,2005-04-09,31.0,0,2005,4
1458,1589,57,6,1,2005-04-11,2005-04-11,0.0,0,2005,4
1459,1590,2,6,1,2005-04-11,2005-04-11,0.0,0,2005,4
1460,1591,84,6,1,2005-04-12,2005-04-12,0.0,0,2005,4
1461,1592,2,6,1,2005-04-18,2005-04-18,0.0,0,2005,4
1462,1594,21,6,1,2005-04-18,2005-04-18,0.0,0,2005,4
1463,1595,3,6,1,2005-04-19,2005-04-19,0.0,0,2005,4
1464,1596,162,6,1,2005-04-19,2005-04-19,0.0,0,2005,4
1465,1597,2,6,1,2005-04-19,2005-04-19,0.0,0,2005,4
1466,1598,21,6,1,2005-04-19,2005-04-19,0.0,0,2005,4
1467,1599,152,6,1,2005-04-19,2005-04-19,31.0,0,2005,4
1468,1600,5,6,1,2005-04-19,2005-04-19,31.0,0,2005,4
1469,1601,35,6,1,2005-04-19,2005-04-19,31.0,0,2005,4
1470,1602,6,6,1,2005-04-20,2005-04-20,0.0,0,2005,4
1471,1603,108,6,1,2005-04-20,2005-04-20,31.0,0,2005,4
1472,1604,127,6,1,2005-04-20,2005-04-20,0.0,0,2005,4
1473,1605,190,6,1,2005-04-21,2005-04-21,31.0,0,2005,4
1474,1606,112,6,1,2005-04-21,2005-04-21,31.0,0,2005,4
1475,1607,98,6,1,2005-04-21,2005-04-21,31.0,0,2005,4
1476,1608,19,6,1,2005-04-22,2005-04-22,0.0,0,2005,4
1477,1609,170,6,1,2005-05-01,2005-05-01,0.0,0,2005,5
1478,1610,162,6,1,2005-04-25,2005-04-25,0.0,0,2005,4
1479,1611,37,6,1,2005-04-25,2005-04-25,0.0,0,2005,4
1480,1612,3,6,1,2005-04-25,2005-04-25,0.0,0,2005,4
1481,1613,7,6,1,2005-04-25,2005-04-25,0.0,0,2005,4
1482,1614,6,6,1,2005-04-26,2005-04-26,0.0,0,2005,4
1483,1615,152,6,1,2005-04-26,2005-04-26,31.0,0,2005,4
1484,1616,153,6,1,2005-04-27,2005-04-27,0.0,0,2005,4
1485,1617,57,6,1,2005-04-28,2005-04-28,0.0,0,2005,4
1486,1618,98,6,1,2005-05-01,2005-05-01,31.0,0,2005,5
1487,1619,21,6,1,2005-04-29,2005-04-29,0.0,0,2005,4
1488,1620,42,6,1,2005-05-01,2005-05-01,31.0,0,2005,5
1489,1622,108,6,1,2005-05-01,2005-05-01,31.0,0,2005,5
1490,1623,110,6,1,2005-05-03,2005-05-03,31.0,0,2005,5
1491,1624,64,6,1,2005-05-03,2005-05-03,31.0,0,2005,5
1492,1625,176,6,1,2005-05-03,2005-05-03,0.0,0,2005,5
1493,1626,173,6,1,2005-05-03,2005-05-03,31.0,0,2005,5
1494,1627,155,6,1,2005-05-04,2005-05-04,31.0,0,2005,5
1495,1628,7,6,1,2005-05-04,2005-05-04,0.0,0,2005,5
1496,1630,37,6,1,2005-05-11,2005-05-11,0.0,0,2005,5
1497,1632,42,6,1,2005-05-11,2005-05-11,0.0,0,2005,5
1498,1633,18,6,1,2005-05-11,2005-05-11,0.0,0,2005,5
1499,1634,152,6,1,2005-05-11,2005-05-11,31.0,0,2005,5
1500,1635,159,6,1,2005-05-12,2005-05-12,31.0,0,2005,5
1501,1636,84,6,1,2005-05-12,2005-05-12,0.0,0,2005,5
1502,1637,195,6,1,2005-05-13,2005-05-13,31.0,0,2005,5
1503,1638,5,6,1,2005-05-13,2005-05-13,31.0,0,2005,5
1504,1639,2,6,1,2005-05-13,2005-05-13,0.0,0,2005,5
1505,1640,159,6,1,2005-05-14,2005-05-14,31.0,0,2005,5
1506,1641,41,6,1,2005-05-14,2005-05-14,31.0,0,2005,5
1507,1642,2,6,1,2005-05-16,2005-05-16,0.0,0,2005,5
1508,1643,147,6,1,2005-05-16,2002-05-16,31.0,-1096,2005,5
1509,1644,19,6,1,2005-05-16,2005-05-16,0.0,0,2005,5
1510,1645,7,6,1,2005-05-16,2005-05-16,0.0,0,2005,5
1511,1646,149,6,1,2005-05-17,2005-05-17,31.0,0,2005,5
1512,1647,6,6,1,2005-05-18,2005-05-18,0.0,0,2005,5
1513,1648,25,6,1,2005-05-18,2005-05-18,0.0,0,2005,5
1514,1649,179,6,1,2005-06-01,2005-06-01,31.0,0,2005,6
1515,1650,18,6,1,2005-05-19,2005-05-19,0.0,0,2005,5
1516,1651,84,6,1,2005-05-19,2005-05-19,0.0,0,2005,5
1517,1652,34,6,1,2005-06-01,2005-06-01,0.0,0,2005,6
1518,1654,161,6,1,2005-05-20,2005-05-20,0.0,0,2005,5
1519,1655,24,6,1,2005-05-20,2005-02-20,31.0,-89,2005,5
1520,1656,7,6,1,2005-05-20,2005-05-20,0.0,0,2005,5
1521,1657,196,6,1,2005-05-21,2005-05-21,0.0,0,2005,5
1522,1658,2,6,1,2005-05-23,2005-05-23,0.0,0,2005,5
1523,1659,1,6,1,2005-05-23,2005-05-23,0.0,0,2005,5
1524,1660,152,6,1,2005-05-23,2005-05-23,31.0,0,2005,5
1525,1661,159,6,1,2005-05-25,2005-05-25,31.0,0,2005,5
1526,1662,186,6,1,2005-06-04,2005-06-04,31.0,0,2005,6
1527,1663,6,6,1,2005-06-06,2005-06-06,0.0,0,2005,6
1528,1664,74,6,1,2005-06-06,2005-06-06,0.0,0,2005,6
1529,1665,152,6,1,2005-06-06,2005-06-06,31.0,0,2005,6
1530,1666,170,6,1,2005-06-07,2005-06-07,0.0,0,2005,6
1531,1667,108,6,1,2005-06-07,2005-06-07,31.0,0,2005,6
1532,1668,152,6,1,2005-05-26,2005-05-26,0.0,0,2005,5
1533,1669,6,6,1,2005-05-26,2005-05-26,0.0,0,2005,5
1534,1670,57,6,1,2005-05-24,2005-05-24,0.0,0,2005,5
1535,1671,40,6,1,2005-05-27,2005-05-27,0.0,0,2005,5
1536,1672,32,6,1,2005-05-27,2005-05-27,0.0,0,2005,5
1537,1673,147,6,1,2005-05-27,2005-05-27,31.0,0,2005,5
1538,1674,5,6,1,2005-05-27,2005-05-27,31.0,0,2005,5
1539,1675,161,6,1,2005-05-24,2005-05-24,0.0,0,2005,5
1540,1676,18,6,1,2005-05-27,2005-05-27,0.0,0,2005,5
1541,1677,162,6,1,2005-05-30,2005-05-30,0.0,0,2005,5
1542,1678,82,6,1,2005-06-01,2005-06-01,0.0,0,2005,6
1543,1679,60,6,1,2005-05-30,2005-05-30,31.0,0,2005,5
1544,1680,7,6,1,2005-05-31,2005-05-31,0.0,0,2005,5
1545,1681,2,6,1,2005-05-31,2005-05-31,0.0,0,2005,5
1546,1682,102,6,1,2005-05-31,2005-05-31,0.0,0,2005,5
1547,1683,86,6,1,2005-06-01,2005-06-01,31.0,0,2005,6
1548,1684,159,6,1,2005-06-01,2005-06-01,31.0,0,2005,6
1549,1685,155,6,1,2005-06-01,2005-06-01,31.0,0,2005,6
1550,1686,5,6,1,2005-06-01,2005-06-01,31.0,0,2005,6
1551,1689,173,6,1,2005-06-02,2005-06-02,31.0,0,2005,6
1552,1690,7,6,1,2005-06-03,2005-06-03,0.0,0,2005,6
1553,1691,22,6,1,2005-06-03,2005-06-03,0.0,0,2005,6
1554,1692,198,6,1,2005-06-01,2005-06-01,31.0,0,2005,6
1555,1693,35,6,1,2005-05-25,2005-05-25,31.0,0,2005,5
1556,1694,135,6,1,2005-06-01,2005-06-01,0.0,0,2005,6
