,ProductID,Classification,DemandClass,QuantitySold,OrderDate
72078,847,B,High demand,3,2004-11-16
72079,847,B,High demand,6,2005-01-17
72080,3955,B,High demand,1,2006-02-18
72081,3955,B,High demand,1,2006-03-01
72082,3955,B,High demand,2,2006-03-16
72083,3955,B,High demand,3,2006-03-17
72084,3955,B,High demand,2,2006-03-22
72085,3955,B,High demand,1,2006-03-30
72086,3955,B,High demand,15,2006-04-05
72087,3955,B,High demand,25,2006-04-19
72088,1159,B,Low demand,5,2003-12-18
72089,1159,B,Low demand,5,2003-12-30
72090,1159,B,Low demand,10,2004-02-06
72091,1159,B,Low demand,1,2004-03-12
72092,1159,B,Low demand,5,2004-03-30
72093,1159,B,Low demand,3,2004-03-30
72094,1159,B,Low demand,1,2004-04-15
72095,1159,B,Low demand,5,2004-05-20
72096,1159,B,Low demand,9,2004-05-20
72097,1159,B,Low demand,1,2004-06-01
72098,1159,B,Low demand,2,2004-06-09
72099,1159,B,Low demand,4,2004-06-15
72100,1159,B,Low demand,5,2004-06-21
72101,1159,B,Low demand,1,2004-07-20
72102,1159,B,Low demand,3,2004-09-01
72103,1159,B,Low demand,2,2004-08-05
72104,1159,B,Low demand,5,2004-08-23
72105,1159,B,Low demand,5,2004-08-25
72106,1159,B,Low demand,6,2004-08-27
72107,1159,B,Low demand,2,2004-12-01
72108,1159,B,Low demand,9,2004-11-26
72109,1159,B,Low demand,5,2005-01-18
72110,1159,B,Low demand,1,2005-03-01
72111,1159,B,Low demand,1,2005-03-05
72112,1159,B,Low demand,1,2005-03-10
72113,1159,B,Low demand,1,2005-04-01
72114,1328,B,Low demand,1,2003-11-26
72115,1328,B,Low demand,3,2004-03-01
72116,1328,B,Low demand,1,2004-03-12
72117,1328,B,Low demand,5,2004-03-15
72118,1328,B,Low demand,5,2004-05-17
72119,1328,B,Low demand,5,2004-05-13
72120,1328,B,Low demand,5,2004-05-21
72121,1328,B,Low demand,3,2004-05-24
72122,1328,B,Low demand,3,2004-05-25
72123,1328,B,Low demand,1,2004-07-01
72124,1328,B,Low demand,5,2004-07-03
72125,1328,B,Low demand,1,2004-07-05
72126,1328,B,Low demand,10,2004-07-15
72127,1328,B,Low demand,5,2004-07-16
72128,1328,B,Low demand,3,2004-07-19
72129,1328,B,Low demand,20,2004-10-18
72130,1328,B,Low demand,10,2005-01-24
72131,1328,B,Low demand,1,2005-06-20
72132,1328,B,Low demand,1,2005-06-21
72133,1328,B,Low demand,1,2005-07-05
72134,1328,B,Low demand,5,2005-07-13
72135,1328,B,Low demand,5,2005-10-03
72136,1328,B,Low demand,1,2006-02-17
72137,1328,B,Low demand,5,2006-03-17
72138,2869,B,High demand,19,2005-06-22
72139,2869,B,High demand,5,2005-06-23
72140,2869,B,High demand,1,2005-06-24
72141,2869,B,High demand,3,2005-06-27
72142,2869,B,High demand,1,2005-07-08
72143,2869,B,High demand,2,2005-08-04
72144,2869,B,High demand,10,2005-08-05
72145,2869,B,High demand,2,2005-08-10
72146,2869,B,High demand,8,2005-08-11
72147,2869,B,High demand,2,2005-08-11
72148,2869,B,High demand,5,2005-08-13
72149,2869,B,High demand,1,2005-08-15
72150,2869,B,High demand,20,2005-08-16
72151,2869,B,High demand,1,2005-08-17
72152,2869,B,High demand,6,2005-08-19
72153,2869,B,High demand,3,2005-08-22
72154,2869,B,High demand,10,2005-10-18
72155,2869,B,High demand,1,2005-10-24
72156,2869,B,High demand,1,2005-11-07
72157,2869,B,High demand,1,2005-11-08
72158,2869,B,High demand,2,2005-11-08
72159,2869,B,High demand,10,2005-11-18
72160,2869,B,High demand,4,2005-12-03
72161,2869,B,High demand,2,2006-01-21
72162,2869,B,High demand,1,2006-02-04
72163,2869,B,High demand,5,2006-02-07
72164,2869,B,High demand,1,2006-02-21
72165,2869,B,High demand,1,2006-02-21
72166,2869,B,High demand,1,2006-02-22
72167,2396,B,High demand,2,2005-04-19
72168,2396,B,High demand,20,2005-04-21
72169,2396,B,High demand,5,2005-04-21
72170,2396,B,High demand,5,2005-04-21
72171,2396,B,High demand,3,2005-04-21
72172,2396,B,High demand,8,2005-04-08
72173,2396,B,High demand,3,2005-05-01
72174,2396,B,High demand,1,2005-04-25
72175,2396,B,High demand,10,2005-04-12
72176,2396,B,High demand,5,2005-05-01
72177,2396,B,High demand,5,2005-05-01
72178,2396,B,High demand,2,2005-05-03
72179,2396,B,High demand,2,2005-05-03
72180,2396,B,High demand,2,2005-05-03
72181,2396,B,High demand,3,2005-05-04
72182,2396,B,High demand,20,2005-05-20
72183,2396,B,High demand,1,2005-06-07
72184,2396,B,High demand,5,2005-06-07
72185,2396,B,High demand,5,2005-06-01
72186,1908,B,High demand,20,2004-08-27
72187,1908,B,High demand,10,2004-12-28
72188,1908,B,High demand,2,2005-01-13
72189,1908,B,High demand,1,2005-01-15
72190,1908,B,High demand,1,2005-01-19
72191,1908,B,High demand,10,2005-01-19
72192,1908,B,High demand,5,2005-03-12
72193,1908,B,High demand,11,2005-04-01
72194,1908,B,High demand,1,2005-06-06
72195,1908,B,High demand,1,2005-05-31
72196,1908,B,High demand,40,2005-12-20
72197,912,B,High demand,1,2003-08-19
72198,912,B,High demand,10,2003-09-03
72199,912,B,High demand,5,2004-02-05
72200,912,B,High demand,10,2004-02-05
72201,912,B,High demand,5,2004-02-16
72202,912,B,High demand,10,2004-03-17
72203,912,B,High demand,10,2004-04-01
72204,912,B,High demand,6,2004-04-12
72205,912,B,High demand,10,2004-04-13
72206,912,B,High demand,10,2004-04-15
72207,912,B,High demand,10,2004-04-15
72208,912,B,High demand,5,2004-04-15
72209,912,B,High demand,20,2004-05-17
72210,912,B,High demand,10,2004-05-06
72211,912,B,High demand,5,2004-05-06
72212,912,B,High demand,10,2004-05-22
72213,912,B,High demand,10,2004-05-25
72214,912,B,High demand,3,2004-06-01
72215,912,B,High demand,2,2004-06-01
72216,912,B,High demand,4,2004-06-02
72217,912,B,High demand,5,2004-06-02
72218,912,B,High demand,3,2004-06-02
72219,912,B,High demand,3,2004-06-09
72220,912,B,High demand,2,2004-07-01
72221,912,B,High demand,5,2004-08-01
72222,912,B,High demand,5,2004-07-05
72223,8,B,High demand,10,2003-07-23
72224,8,B,High demand,1,2003-08-04
72225,8,B,High demand,4,2003-08-13
72226,8,B,High demand,1,2003-08-19
72227,8,B,High demand,5,2003-08-21
72228,8,B,High demand,20,2003-09-03
72229,8,B,High demand,1,2003-09-11
72230,8,B,High demand,30,2003-10-07
72231,8,B,High demand,20,2003-12-23
72232,8,B,High demand,1,2004-01-19
72233,8,B,High demand,10,2004-01-16
72234,8,B,High demand,3,2004-01-20
72235,8,B,High demand,3,2004-01-26
72236,8,B,High demand,20,2004-01-26
72237,8,B,High demand,5,2004-02-02
72238,8,B,High demand,10,2004-02-10
72239,8,B,High demand,10,2004-02-10
72240,8,B,High demand,6,2004-03-01
72241,8,B,High demand,2,2004-03-22
72242,8,B,High demand,5,2004-03-23
72243,8,B,High demand,11,2004-04-14
72244,8,B,High demand,1,2004-08-20
72245,3517,B,High demand,1,2005-09-13
72246,3517,B,High demand,4,2005-09-16
72247,3517,B,High demand,5,2005-09-16
72248,3517,B,High demand,5,2005-09-23
72249,3517,B,High demand,3,2005-10-01
72250,3517,B,High demand,1,2005-10-03
72251,3517,B,High demand,1,2005-10-05
72252,3517,B,High demand,1,2005-10-05
72253,3517,B,High demand,1,2005-10-05
72254,3517,B,High demand,1,2005-10-06
72255,3517,B,High demand,1,2005-10-08
72256,3517,B,High demand,1,2005-10-11
72257,3517,B,High demand,1,2005-10-17
72258,3517,B,High demand,3,2005-10-18
72259,3517,B,High demand,1,2005-11-07
72260,3517,B,High demand,8,2005-12-16
72261,3517,B,High demand,3,2005-12-22
72262,3517,B,High demand,1,2005-12-22
72263,3517,B,High demand,5,2005-12-26
72264,3517,B,High demand,1,2005-12-27
72265,3517,B,High demand,2,2005-12-27
72266,3517,B,High demand,10,2006-01-10
72267,3517,B,High demand,5,2006-01-30
72268,3517,B,High demand,1,2006-02-03
72269,3517,B,High demand,1,2006-02-06
72270,3517,B,High demand,3,2006-02-07
72271,3517,B,High demand,1,2006-03-06
72272,3517,B,High demand,2,2006-03-07
72273,3517,B,High demand,1,2006-03-16
72274,3517,B,High demand,6,2006-03-18
72275,3517,B,High demand,5,2006-03-18
72276,3517,B,High demand,10,2006-03-18
72277,3517,B,High demand,3,2006-03-22
72278,3517,B,High demand,2,2006-03-24
72279,1651,B,Low demand,3,2004-06-29
72280,1651,B,Low demand,1,2004-09-06
72281,1651,B,Low demand,5,2004-11-27
72282,1651,B,Low demand,2,2005-01-26
72283,1651,B,Low demand,5,2005-02-16
72284,1651,B,Low demand,1,2005-02-17
72285,1651,B,Low demand,2,2005-03-01
72286,1651,B,Low demand,30,2005-03-24
72287,1651,B,Low demand,5,2005-04-09
72288,1651,B,Low demand,2,2005-04-01
72289,1651,B,Low demand,1,2005-05-17
72290,1651,B,Low demand,10,2005-06-01
72291,1651,B,Low demand,1,2005-09-20
72292,1651,B,Low demand,3,2005-10-21
72293,260,B,High demand,10,2003-07-14
72294,260,B,High demand,20,2003-07-25
72295,260,B,High demand,10,2003-07-30
72296,260,B,High demand,10,2003-08-15
72297,260,B,High demand,10,2003-08-16
72298,260,B,High demand,10,2003-08-20
72299,260,B,High demand,5,2003-09-03
72300,260,B,High demand,5,2003-10-20
72301,260,B,High demand,1,2003-10-27
72302,260,B,High demand,1,2003-11-05
72303,260,B,High demand,1,2003-11-13
72304,260,B,High demand,10,2003-11-26
72305,260,B,High demand,5,2004-01-20
72306,260,B,High demand,3,2004-03-01
72307,260,B,High demand,10,2004-04-01
72308,260,B,High demand,15,2004-04-14
72309,260,B,High demand,30,2004-07-15
72310,260,B,High demand,12,2004-07-23
72311,260,B,High demand,7,2004-08-18
72312,2191,B,High demand,3,2004-12-15
72313,2191,B,High demand,47,2005-02-22
72314,2191,B,High demand,1,2005-10-20
72315,2191,B,High demand,2,2005-12-06
72316,2191,B,High demand,10,2005-12-19
72317,2191,B,High demand,3,2005-12-19
72318,2191,B,High demand,3,2005-12-19
72319,2191,B,High demand,1,2005-12-22
72320,2191,B,High demand,3,2005-12-27
72321,2191,B,High demand,1,2006-02-04
72322,2191,B,High demand,1,2006-02-18
72323,2191,B,High demand,3,2006-03-01
72324,1782,B,Low demand,1,2005-03-01
72325,1782,B,Low demand,3,2005-03-09
72326,1782,B,Low demand,5,2005-03-12
72327,1782,B,Low demand,1,2005-03-21
72328,1782,B,Low demand,1,2005-03-24
72329,1782,B,Low demand,16,2005-04-01
72330,1782,B,Low demand,5,2005-04-21
72331,1782,B,Low demand,1,2005-04-25
72332,1782,B,Low demand,2,2005-05-03
72333,1782,B,Low demand,3,2005-05-04
72334,1782,B,Low demand,1,2005-05-31
72335,1782,B,Low demand,2,2005-06-01
72336,1782,B,Low demand,1,2005-06-17
72337,1782,B,Low demand,6,2005-07-06
72338,1782,B,Low demand,5,2005-08-22
72339,1782,B,Low demand,1,2006-02-17
72340,1782,B,Low demand,2,2006-02-28
72341,1782,B,Low demand,1,2006-03-16
72342,48,B,Low demand,1,2003-08-13
72343,48,B,Low demand,8,2003-09-23
72344,48,B,Low demand,0,2003-10-24
72345,48,B,Low demand,0,2003-10-24
72346,48,B,Low demand,2,2003-11-19
72347,48,B,Low demand,2,2003-12-08
72348,48,B,Low demand,0,2003-12-15
72349,48,B,Low demand,0,2003-12-20
72350,48,B,Low demand,0,2003-12-20
72351,48,B,Low demand,0,2003-12-27
72352,48,B,Low demand,1,2004-01-12
72353,48,B,Low demand,0,2004-01-14
72354,48,B,Low demand,0,2004-01-16
72355,48,B,Low demand,4,2004-02-02
72356,48,B,Low demand,10,2004-02-02
72357,48,B,Low demand,2,2004-04-26
72358,48,B,Low demand,2,2004-04-26
72359,48,B,Low demand,2,2004-05-17
72360,48,B,Low demand,1,2004-05-11
72361,48,B,Low demand,2,2004-05-18
72362,48,B,Low demand,2,2004-06-29
72363,48,B,Low demand,1,2004-07-01
72364,48,B,Low demand,5,2004-07-14
72365,48,B,Low demand,10,2004-07-26
72366,48,B,Low demand,2,2004-09-01
72367,48,B,Low demand,1,2004-10-13
72368,48,B,Low demand,1,2004-10-14
72369,48,B,Low demand,2,2004-10-21
72370,48,B,Low demand,5,2004-11-05
72371,48,B,Low demand,5,2004-11-05
72372,48,B,Low demand,4,2004-11-09
72373,48,B,Low demand,1,2004-12-01
72374,48,B,Low demand,0,2004-11-30
72375,48,B,Low demand,5,2005-01-18
72376,48,B,Low demand,1,2005-01-19
72377,48,B,Low demand,4,2005-01-22
72378,48,B,Low demand,10,2005-04-19
72379,48,B,Low demand,9,2005-04-20
72380,48,B,Low demand,1,2005-04-20
72381,59,B,High demand,1,2003-07-24
72382,59,B,High demand,20,2003-07-25
72383,59,B,High demand,10,2003-08-06
72384,59,B,High demand,2,2003-08-29
72385,59,B,High demand,5,2003-09-03
72386,59,B,High demand,20,2003-09-17
72387,59,B,High demand,10,2003-10-10
72388,59,B,High demand,1,2003-10-24
72389,59,B,High demand,1,2003-11-11
72390,59,B,High demand,1,2003-11-18
72391,59,B,High demand,1,2003-12-11
72392,59,B,High demand,1,2004-01-12
72393,59,B,High demand,3,2004-01-15
72394,59,B,High demand,5,2004-01-20
72395,59,B,High demand,5,2004-01-22
72396,59,B,High demand,3,2004-02-02
72397,59,B,High demand,8,2004-02-04
72398,59,B,High demand,4,2004-02-06
72399,59,B,High demand,3,2004-02-17
72400,59,B,High demand,1,2004-02-28
72401,59,B,High demand,1,2004-03-06
72402,59,B,High demand,10,2004-03-10
72403,59,B,High demand,1,2004-03-10
72404,59,B,High demand,1,2004-03-12
72405,59,B,High demand,10,2004-04-01
72406,59,B,High demand,1,2004-04-01
72407,59,B,High demand,4,2004-04-15
72408,59,B,High demand,2,2004-04-21
72409,59,B,High demand,10,2004-04-26
72410,59,B,High demand,1,2004-04-27
72411,59,B,High demand,1,2004-05-20
72412,59,B,High demand,1,2004-05-13
72413,59,B,High demand,3,2004-05-22
72414,59,B,High demand,10,2004-05-25
72415,59,B,High demand,3,2004-05-26
72416,59,B,High demand,2,2004-05-27
72417,59,B,High demand,2,2004-06-02
72418,59,B,High demand,3,2004-06-07
72419,59,B,High demand,3,2004-06-29
72420,59,B,High demand,10,2004-07-05
72421,59,B,High demand,10,2004-07-14
72422,59,B,High demand,3,2004-07-21
72423,59,B,High demand,3,2004-07-22
72424,59,B,High demand,10,2004-08-20
72425,1581,B,Low demand,30,2004-04-01
72426,1581,B,Low demand,10,2004-04-26
72427,1581,B,Low demand,1,2004-05-20
72428,1581,B,Low demand,3,2004-05-26
72429,1581,B,Low demand,5,2004-06-01
72430,1581,B,Low demand,1,2004-06-08
72431,1581,B,Low demand,1,2004-07-06
72432,1581,B,Low demand,10,2004-06-21
72433,1581,B,Low demand,5,2004-07-09
72434,1581,B,Low demand,3,2004-09-01
72435,1581,B,Low demand,1,2004-12-15
72436,1581,B,Low demand,1,2004-12-22
72437,1581,B,Low demand,10,2005-01-11
72438,1581,B,Low demand,1,2005-01-12
72439,1581,B,Low demand,1,2005-01-19
72440,1581,B,Low demand,1,2005-01-19
72441,1581,B,Low demand,1,2005-01-22
72442,1581,B,Low demand,1,2005-01-24
72443,1581,B,Low demand,1,2005-02-01
72444,1581,B,Low demand,1,2005-03-01
72445,1581,B,Low demand,1,2005-02-12
72446,1581,B,Low demand,1,2005-02-17
72447,1581,B,Low demand,5,2005-03-11
72448,1581,B,Low demand,1,2005-04-04
72449,1581,B,Low demand,1,2005-04-05
72450,1581,B,Low demand,3,2005-04-05
72451,1581,B,Low demand,1,2005-04-06
72452,1581,B,Low demand,1,2005-04-19
72453,1581,B,Low demand,5,2005-04-21
72454,1581,B,Low demand,1,2005-04-27
72455,1581,B,Low demand,6,2005-05-01
72456,1581,B,Low demand,2,2005-06-14
72457,1581,B,Low demand,1,2005-07-15
72458,1581,B,Low demand,4,2005-08-13
72459,1581,B,Low demand,3,2005-09-16
72460,1581,B,Low demand,2,2006-02-10
72461,283,B,High demand,20,2003-07-25
72462,283,B,High demand,10,2003-08-14
72463,283,B,High demand,10,2003-10-23
72464,283,B,High demand,5,2003-12-15
72465,283,B,High demand,1,2003-12-30
72466,283,B,High demand,3,2004-01-13
72467,283,B,High demand,5,2004-01-30
72468,283,B,High demand,1,2004-02-05
72469,283,B,High demand,5,2004-03-01
72470,283,B,High demand,10,2004-03-02
72471,283,B,High demand,10,2004-03-15
72472,283,B,High demand,30,2004-05-07
72473,283,B,High demand,1,2004-06-01
72474,283,B,High demand,20,2004-08-24
72475,283,B,High demand,9,2004-09-01
72476,1727,B,Low demand,2,2004-06-02
72477,1727,B,Low demand,3,2004-06-15
72478,1727,B,Low demand,4,2004-07-15
72479,1727,B,Low demand,2,2004-09-06
72480,1727,B,Low demand,2,2005-01-26
72481,1727,B,Low demand,5,2005-02-16
72482,1727,B,Low demand,1,2005-02-17
72483,1727,B,Low demand,1,2005-03-01
72484,1727,B,Low demand,2,2005-03-01
72485,1727,B,Low demand,2,2005-03-22
72486,1727,B,Low demand,6,2005-03-24
72487,1727,B,Low demand,10,2005-04-20
72488,1727,B,Low demand,3,2005-04-21
72489,1727,B,Low demand,3,2005-05-01
72490,1727,B,Low demand,4,2005-08-09
72491,1727,B,Low demand,5,2005-10-01
72492,1727,B,Low demand,3,2005-10-21
72493,1727,B,Low demand,2,2006-02-01
72494,1727,B,Low demand,2,2006-02-17
72495,1727,B,Low demand,1,2006-04-06
72496,669,B,High demand,50,2003-08-27
72497,669,B,High demand,1,2003-08-22
72498,669,B,High demand,2,2003-08-30
72499,669,B,High demand,12,2003-09-11
72500,669,B,High demand,2,2003-09-23
72501,669,B,High demand,28,2003-09-24
72502,669,B,High demand,7,2003-10-01
72503,669,B,High demand,30,2003-10-23
72504,669,B,High demand,1,2003-11-01
72505,669,B,High demand,10,2003-11-13
72506,669,B,High demand,5,2003-11-13
72507,669,B,High demand,10,2003-12-08
72508,669,B,High demand,1,2004-01-16
72509,669,B,High demand,15,2004-01-26
72510,669,B,High demand,40,2004-02-02
72511,669,B,High demand,1,2004-02-28
72512,669,B,High demand,1,2004-03-10
72513,669,B,High demand,2,2004-03-22
72514,669,B,High demand,10,2004-04-01
72515,669,B,High demand,10,2004-04-08
72516,669,B,High demand,5,2004-04-27
72517,669,B,High demand,10,2004-04-28
72518,669,B,High demand,10,2004-05-13
72519,669,B,High demand,10,2004-05-24
72520,669,B,High demand,1,2004-05-27
72521,669,B,High demand,2,2004-06-15
72522,669,B,High demand,5,2004-07-01
72523,669,B,High demand,5,2004-06-17
72524,669,B,High demand,10,2004-07-01
72525,669,B,High demand,6,2004-07-13
72526,669,B,High demand,10,2004-07-21
72527,669,B,High demand,4,2004-08-12
72528,669,B,High demand,11,2004-08-18
72529,669,B,High demand,20,2004-10-09
72530,669,B,High demand,40,2004-10-18
72531,669,B,High demand,1,2004-10-30
72532,669,B,High demand,1,2004-11-09
72533,669,B,High demand,10,2004-12-25
72534,669,B,High demand,10,2005-01-11
72535,669,B,High demand,30,2005-01-11
72536,669,B,High demand,1,2005-01-14
72537,669,B,High demand,11,2005-01-14
72538,669,B,High demand,6,2005-01-15
72539,669,B,High demand,6,2005-01-15
72540,669,B,High demand,10,2005-01-27
72541,669,B,High demand,16,2005-02-09
72542,669,B,High demand,10,2005-03-30
72543,669,B,High demand,10,2005-04-01
72544,669,B,High demand,5,2005-04-25
72545,669,B,High demand,5,2005-06-01
72546,669,B,High demand,4,2005-06-22
72547,669,B,High demand,20,2005-06-23
72548,669,B,High demand,20,2005-07-11
72549,669,B,High demand,6,2005-08-01
72550,669,B,High demand,20,2005-09-05
72551,669,B,High demand,10,2005-12-13
72552,669,B,High demand,10,2006-01-11
72553,669,B,High demand,6,2006-01-19
72554,669,B,High demand,10,2006-04-03
72555,2933,B,High demand,5,2005-06-23
72556,2933,B,High demand,10,2005-06-23
72557,2933,B,High demand,3,2005-06-27
72558,2933,B,High demand,2,2005-07-02
72559,2933,B,High demand,1,2005-07-08
72560,2933,B,High demand,3,2005-07-11
72561,2933,B,High demand,5,2005-07-11
72562,2933,B,High demand,10,2005-08-11
72563,2933,B,High demand,6,2005-08-13
72564,2933,B,High demand,2,2005-08-19
72565,2933,B,High demand,3,2005-08-24
72566,2933,B,High demand,4,2005-09-16
72567,2933,B,High demand,1,2005-10-05
72568,2933,B,High demand,1,2005-10-08
72569,2933,B,High demand,3,2005-10-15
72570,2933,B,High demand,3,2005-10-18
72571,2933,B,High demand,10,2005-11-07
72572,2933,B,High demand,5,2005-11-09
72573,2933,B,High demand,5,2005-11-09
72574,2933,B,High demand,1,2005-12-01
72575,2933,B,High demand,1,2005-11-25
72576,2933,B,High demand,1,2005-12-05
72577,2933,B,High demand,1,2005-12-06
72578,2933,B,High demand,1,2005-12-06
72579,2933,B,High demand,3,2005-12-08
72580,2933,B,High demand,1,2005-12-22
72581,2933,B,High demand,8,2005-12-28
72582,2933,B,High demand,8,2006-01-13
72583,2933,B,High demand,1,2006-01-13
72584,2933,B,High demand,2,2006-02-10
72585,269,B,High demand,2,2003-11-22
72586,269,B,High demand,1,2004-01-27
72587,269,B,High demand,10,2004-02-02
72588,269,B,High demand,5,2004-05-24
72589,269,B,High demand,5,2004-06-09
72590,269,B,High demand,1,2004-06-10
72591,269,B,High demand,15,2004-07-26
72592,269,B,High demand,2,2004-08-05
72593,269,B,High demand,10,2004-08-18
72594,269,B,High demand,5,2004-08-27
72595,269,B,High demand,7,2004-12-24
72596,269,B,High demand,1,2005-01-12
72597,269,B,High demand,1,2005-01-12
72598,269,B,High demand,50,2005-02-07
72599,269,B,High demand,5,2005-02-07
72600,1700,B,Low demand,2,2004-06-15
72601,1700,B,Low demand,2,2004-06-21
72602,1700,B,Low demand,0,2004-06-28
72603,1700,B,Low demand,2,2004-06-29
72604,1700,B,Low demand,0,2004-07-01
72605,1700,B,Low demand,1,2004-07-01
72606,1700,B,Low demand,4,2004-07-07
72607,1700,B,Low demand,5,2004-09-08
72608,1700,B,Low demand,5,2004-09-09
72609,1700,B,Low demand,1,2004-09-11
72610,1700,B,Low demand,2,2004-09-23
72611,1700,B,Low demand,8,2004-10-01
72612,1700,B,Low demand,3,2004-11-05
72613,1700,B,Low demand,5,2004-12-04
72614,1700,B,Low demand,3,2005-01-18
72615,1700,B,Low demand,0,2005-02-01
72616,1700,B,Low demand,3,2005-02-01
72617,1700,B,Low demand,1,2005-02-03
72618,1700,B,Low demand,4,2005-02-03
72619,1700,B,Low demand,10,2005-05-11
72620,1700,B,Low demand,3,2005-05-14
72621,1700,B,Low demand,4,2005-05-23
72622,1700,B,Low demand,1,2005-06-01
72623,1700,B,Low demand,3,2005-06-02
72624,1700,B,Low demand,2,2005-06-09
72625,1700,B,Low demand,1,2005-06-09
72626,1700,B,Low demand,1,2005-06-14
72627,1700,B,Low demand,2,2005-06-15
72628,1700,B,Low demand,0,2005-06-16
72629,1700,B,Low demand,2,2005-06-16
72630,1700,B,Low demand,8,2005-09-01
72631,1700,B,Low demand,2,2005-08-31
72632,1743,B,High demand,10,2004-06-11
72633,1743,B,High demand,19,2004-07-23
72634,1743,B,High demand,2,2004-08-05
72635,1743,B,High demand,19,2004-08-12
72636,1743,B,High demand,3,2004-10-04
72637,1743,B,High demand,3,2004-10-06
72638,1743,B,High demand,40,2004-10-18
72639,1743,B,High demand,1,2004-10-23
72640,1743,B,High demand,1,2004-11-03
72641,1743,B,High demand,10,2004-11-25
72642,1743,B,High demand,3,2004-12-15
72643,1743,B,High demand,30,2004-12-21
72644,1743,B,High demand,5,2005-01-14
72645,1743,B,High demand,2,2005-01-26
72646,1743,B,High demand,1,2005-02-03
72647,1743,B,High demand,6,2005-02-15
72648,1444,B,High demand,6,2004-03-13
72649,1444,B,High demand,612,2004-03-18
72650,1444,B,High demand,36,2004-04-19
72651,1444,B,High demand,39,2004-04-30
72652,1444,B,High demand,204,2004-05-07
72653,1444,B,High demand,12,2004-05-14
72654,1444,B,High demand,5,2004-06-03
72655,1444,B,High demand,8,2004-06-08
72656,1444,B,High demand,5,2004-06-22
72657,1444,B,High demand,182,2004-06-24
72658,1444,B,High demand,164,2004-07-09
72659,1444,B,High demand,2,2004-07-30
72660,1444,B,High demand,14,2004-09-04
72661,1444,B,High demand,284,2004-09-14
72662,1444,B,High demand,2,2005-01-21
72663,1444,B,High demand,10,2005-02-02
72664,1444,B,High demand,36,2005-04-02
72665,1444,B,High demand,12,2005-04-02
72666,1444,B,High demand,33,2005-05-20
72667,1444,B,High demand,12,2005-08-03
72668,1444,B,High demand,96,2005-09-19
72669,1444,B,High demand,12,2005-09-24
72670,1444,B,High demand,12,2005-11-30
72671,1444,B,High demand,12,2005-12-20
72672,1444,B,High demand,12,2006-02-04
72673,1444,B,High demand,12,2006-04-14
72674,2130,B,Low demand,5,2004-12-25
72675,2130,B,Low demand,5,2005-02-11
72676,2130,B,Low demand,1,2005-04-01
72677,2130,B,Low demand,1,2005-04-04
72678,2130,B,Low demand,1,2005-04-04
72679,2130,B,Low demand,2,2005-06-01
72680,2130,B,Low demand,2,2005-07-15
72681,2130,B,Low demand,5,2005-08-01
72682,2130,B,Low demand,3,2005-08-02
72683,2130,B,Low demand,3,2005-09-01
72684,2130,B,Low demand,3,2005-10-14
72685,2130,B,Low demand,2,2005-10-17
72686,2130,B,Low demand,17,2005-11-02
72687,2130,B,Low demand,17,2005-11-02
72688,142,B,High demand,20,2003-09-06
72689,142,B,High demand,10,2003-09-06
72690,142,B,High demand,1,2003-09-29
72691,142,B,High demand,2,2003-10-06
72692,142,B,High demand,5,2003-10-17
72693,142,B,High demand,8,2003-10-17
72694,142,B,High demand,8,2003-11-27
72695,142,B,High demand,7,2004-01-10
72696,142,B,High demand,1,2004-01-12
72697,142,B,High demand,1,2004-01-15
72698,142,B,High demand,5,2004-01-16
72699,142,B,High demand,9,2004-01-26
72700,142,B,High demand,2,2004-02-05
72701,142,B,High demand,10,2004-02-14
72702,142,B,High demand,10,2004-03-02
72703,142,B,High demand,1,2004-03-02
72704,142,B,High demand,4,2004-04-01
72705,142,B,High demand,5,2004-07-03
72706,142,B,High demand,20,2004-08-23
72707,142,B,High demand,2,2004-08-25
72708,142,B,High demand,1,2004-09-09
72709,142,B,High demand,1,2004-09-20
72710,142,B,High demand,1,2004-12-06
72711,142,B,High demand,5,2005-01-14
72712,142,B,High demand,1,2005-02-01
72713,142,B,High demand,4,2005-01-27
72714,888,B,Low demand,5,2003-09-10
72715,888,B,Low demand,15,2003-09-23
72716,888,B,Low demand,1,2003-11-26
72717,888,B,Low demand,2,2003-12-01
72718,888,B,Low demand,0,2004-01-19
72719,888,B,Low demand,1,2003-12-08
72720,888,B,Low demand,5,2003-12-08
72721,888,B,Low demand,0,2003-12-10
72722,888,B,Low demand,0,2003-12-15
72723,888,B,Low demand,1,2003-12-30
72724,888,B,Low demand,0,2004-01-12
72725,888,B,Low demand,0,2004-01-16
72726,888,B,Low demand,2,2004-01-20
72727,888,B,Low demand,2,2004-01-21
72728,888,B,Low demand,2,2004-02-02
72729,888,B,Low demand,0,2004-03-17
72730,888,B,Low demand,1,2004-03-22
72731,888,B,Low demand,1,2004-03-30
72732,888,B,Low demand,1,2004-04-01
72733,888,B,Low demand,0,2004-05-17
72734,888,B,Low demand,0,2004-05-19
72735,888,B,Low demand,0,2004-06-15
72736,888,B,Low demand,10,2004-06-21
72737,888,B,Low demand,3,2004-06-29
72738,888,B,Low demand,2,2004-07-16
72739,888,B,Low demand,0,2004-07-19
72740,888,B,Low demand,5,2004-07-27
72741,888,B,Low demand,5,2004-08-06
72742,888,B,Low demand,4,2004-08-07
72743,888,B,Low demand,1,2004-08-11
72744,888,B,Low demand,4,2004-08-13
